genres,game_title,url,release_date,price,id,developer
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Season Pass,http://store.steampowered.com/app/260950/Assassins_Creed_IV_Black_Flag__Season_Pass/,2013-11-19,19.99,260950,Ubisoft Montreal
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Time saver: Resources Pack,http://store.steampowered.com/app/260470/Assassins_Creed_IV_Black_Flag__Time_saver_Resources_Pack/,2013-11-19,1.99,260470,Ubisoft Montreal
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Death Vessel Pack,http://store.steampowered.com/app/260473/Assassins_Creed_IV_Black_Flag__Death_Vessel_Pack/,2013-11-19,0.99,260473,Ubisoft Montreal
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™,http://store.steampowered.com/app/242050/Assassins_Creed_IV_Black_Flag/,2013-11-19,19.99,242050,Ubisoft Montreal
"['Action', 'Indie']",Gimbal,http://store.steampowered.com/app/252070/Gimbal/,2013-11-19,14.99,252070,8888888 LABS
"['Adventure', 'Indie']",Montague's Mount,http://store.steampowered.com/app/258950/Montagues_Mount/,2013-11-19,4.99,258950,PolyPusher Studios
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Time saver: Activities Pack,http://store.steampowered.com/app/260472/Assassins_Creed_IV_Black_Flag__Time_saver_Activities_Pack/,2013-11-19,0.99,260472,Ubisoft Montreal
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",Axis Game Factory's AGFPRO v3,http://store.steampowered.com/app/253370/Axis_Game_Factorys_AGFPRO_v3/,2013-11-19,19.99,253370,Axis Game Factory LLC
"['Action', 'Adventure']",Assassin’s Creed® IV Black Flag™ - Time saver: Collectibles Pack,http://store.steampowered.com/app/260471/Assassins_Creed_IV_Black_Flag__Time_saver_Collectibles_Pack/,2013-11-19,0.99,260471,Ubisoft Montreal
"['Action', 'Indie']",Eryi's Action,http://store.steampowered.com/app/261700/Eryis_Action/,2013-11-19,4.99,261700,Xtal Sword
['Indie'],9.03m,http://store.steampowered.com/app/263100/903m/,2013-09-12,0.99,263100,Space Budgie
"['Action', 'Strategy']",Desperados: Wanted Dead or Alive,http://store.steampowered.com/app/260730/Desperados_Wanted_Dead_or_Alive/,2001-07-23,4.99,260730,Spellbound
"['Adventure', 'Casual', 'Indie']",The Mysterious Cities of Gold,http://store.steampowered.com/app/261940/The_Mysterious_Cities_of_Gold/,2013-11-21,11.99,261940,Neko Entertainment
['Simulation'],Train Simulator: MRCE ES 64 U2 'Taurus' Loco Add-On,http://store.steampowered.com/app/222608/Train_Simulator_MRCE_ES_64_U2_Taurus_Loco_AddOn/,2013-11-21,19.99,222608,Dovetail Games
['Simulation'],Train Simulator: GWR 56XX Loco Add-On,http://store.steampowered.com/app/208370/Train_Simulator_GWR_56XX_Loco_AddOn/,2013-11-21,19.99,208370,Victory Works
"['Action', 'Indie']",Mutant Mudds Deluxe,http://store.steampowered.com/app/247370/Mutant_Mudds_Deluxe/,2013-11-21,9.99,247370,Renegade Kid
['Adventure'],The Last Express Gold Edition,http://store.steampowered.com/app/252710/The_Last_Express_Gold_Edition/,1997-03-31,6.99,252710,DotEmu
"['Action', 'Adventure']",Saints Row IV - Hey Ash Whatcha Playin? Pack,http://store.steampowered.com/app/247302/Saints_Row_IV__Hey_Ash_Whatcha_Playin_Pack/,2013-12-03,1.99,247302,Deep Silver Volition
['Simulation'],Bus-Simulator 2012,http://store.steampowered.com/app/253770/BusSimulator_2012/,2012-02-23,9.99,253770,TML Studios
"['Adventure', 'Indie']",Finding Teddy,http://store.steampowered.com/app/259600/Finding_Teddy/,2013-12-03,6.99,259600,Storybird
['Adventure'],Dark Fall 2: Lights Out,http://store.steampowered.com/app/260710/Dark_Fall_2_Lights_Out/,2004-08-24,4.99,260710,Darkling Room
['Adventure'],Dark Fall: The Journal,http://store.steampowered.com/app/260690/Dark_Fall_The_Journal/,2002-06-19,4.99,260690,Darkling Room
['Casual'],Alex Hunter - Lord of the Mind Platinum Edition,http://store.steampowered.com/app/266940/Alex_Hunter__Lord_of_the_Mind_Platinum_Edition/,2013-12-03,6.99,266940,Alawar
"['Action', 'Adventure']",Batman: Arkham Origins - Initiation,http://store.steampowered.com/app/237619/Batman_Arkham_Origins__Initiation/,2013-12-03,6.99,237619,"WB Games Montreal,Splash Damage"
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Maia,http://store.steampowered.com/app/252250/Maia/,2013-12-03,24.99,252250,Simon Roth
['Simulation'],The Holiday Express,http://store.steampowered.com/app/222621/The_Holiday_Express/,2013-12-04,6.99,222621,Dovetail Games
['Adventure'],Broken Sword 5 - the Serpent's Curse,http://store.steampowered.com/app/262940/Broken_Sword_5__the_Serpents_Curse/,2014-06-20,24.99,262940,Revolution Software Ltd
"['Action', 'Adventure', 'Indie']",Darkout,http://store.steampowered.com/app/257050/Darkout/,2013-12-04,14.99,257050,Allgraf
"['Adventure', 'Indie']",The Cat Lady,http://store.steampowered.com/app/253110/The_Cat_Lady/,2012-12-01,9.99,253110,Harvester Games
"['Casual', 'Indie']",Oozi: Earth Adventure,http://store.steampowered.com/app/257990/Oozi_Earth_Adventure/,2013-12-05,4.99,257990,Awesome Games Studio
"['Indie', 'Strategy']",Dominions 4: Thrones of Ascension,http://store.steampowered.com/app/259060/Dominions_4_Thrones_of_Ascension/,2013-12-05,34.99,259060,Illwinter Game Design
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Neverwinter,http://store.steampowered.com/app/109600/Neverwinter/,2013-12-05,0.0,109600,Cryptic Studios
"['Animation &amp; Modeling', 'Education', 'Utilities', 'Web Publishing']",Clickteam Fusion 2.5,http://store.steampowered.com/app/248170/Clickteam_Fusion_25/,2013-12-05,99.99,248170,Clickteam
"['Action', 'Indie']",Wooden Sen'SeY,http://store.steampowered.com/app/259830/Wooden_SenSeY/,2013-12-05,9.99,259830,Upper Byte
"['Action', 'Adventure', 'Indie', 'RPG']",Ravensword: Shadowlands,http://store.steampowered.com/app/253410/Ravensword_Shadowlands/,2013-12-06,6.99,253410,Crescent Moon Games
"['Action', 'Indie', 'Sports']",Shufflepuck Cantina Deluxe,http://store.steampowered.com/app/259510/Shufflepuck_Cantina_Deluxe/,2013-12-06,9.99,259510,Agharta Studio
['Indie'],Particulars,http://store.steampowered.com/app/259470/Particulars/,2014-11-19,5.99,259470,SeeThrough Studios
"['Casual', 'Simulation']",Rocksmith® 2014 – Disturbed - “Down with the Sickness”,http://store.steampowered.com/app/258388/Rocksmith_2014__Disturbed__Down_with_the_Sickness/,2013-12-10,2.99,258388,Ubisoft - San Francisco
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",King’s Bounty: Legions,http://store.steampowered.com/app/235400/Kings_Bounty_Legions/,2013-12-10,0.0,235400,Nival
"['Casual', 'Simulation']",Rocksmith® 2014 – Disturbed - “Voices”,http://store.steampowered.com/app/258390/Rocksmith_2014__Disturbed__Voices/,2013-12-10,2.99,258390,Ubisoft - San Francisco
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Ice Cold Paint Jobs Pack,http://store.steampowered.com/app/266930/Euro_Truck_Simulator_2__Ice_Cold_Paint_Jobs_Pack/,2013-12-10,1.99,266930,SCS Software
"['Action', 'Adventure']",Assassin’s Creed®IV Black Flag™ - MP Character Pack: Blackbeard's Wrath,http://store.steampowered.com/app/264802/Assassins_CreedIV_Black_Flag__MP_Character_Pack_Blackbeards_Wrath/,2013-12-10,2.99,264802,Ubisoft Montreal
"['Action', 'Indie', 'Strategy']",Sanctum 2: The Last Stand,http://store.steampowered.com/app/237090/Sanctum_2_The_Last_Stand/,2013-12-12,4.99,237090,Coffee Stain Studios
"['Action', 'Adventure', 'RPG']",FATE,http://store.steampowered.com/app/246840/FATE/,2005-05-18,7.99,246840,WildTangent
"['Action', 'Indie', 'Strategy']",Not The Robots,http://store.steampowered.com/app/257120/Not_The_Robots/,2013-12-12,9.99,257120,2DArray
['Strategy'],Spaceforce Constellations,http://store.steampowered.com/app/263800/Spaceforce_Constellations/,2013-12-12,9.99,263800,Dreamatrix
"['Adventure', 'Indie', 'RPG']",Tales of Maj'Eyal,http://store.steampowered.com/app/259680/Tales_of_MajEyal/,2012-12-31,6.99,259680,Netcore Games
['Action'],Painkiller Hell &amp; Damnation: City Critters,http://store.steampowered.com/app/229310/Painkiller_Hell__Damnation_City_Critters/,2013-12-13,6.99,229310,The Farm 51
"['Action', 'Adventure']",Marc Eckō's Getting Up: Contents Under Pressure,http://store.steampowered.com/app/260190/Marc_Ecks_Getting_Up_Contents_Under_Pressure/,2006-02-14,14.99,260190,"The Collective,General Arcade"
"['Casual', 'Indie']",Episode 3 - The Fisherman and His Wife,http://store.steampowered.com/app/261392/Episode_3__The_Fisherman_and_His_Wife/,2014-01-06,0.99,261392,Spicyhorse
"['Action', 'RPG']",Magicka: The Ninth Element Novel,http://store.steampowered.com/app/266740/Magicka_The_Ninth_Element_Novel/,2013-12-17,4.99,266740,Paradox Interactive
['Simulation'],Airport Simulator 2014,http://store.steampowered.com/app/267600/Airport_Simulator_2014/,2013-12-19,9.99,267600,United Independent Entertainment GmbH
['Simulation'],Woodcutter Simulator 2013,http://store.steampowered.com/app/267610/Woodcutter_Simulator_2013/,2013-12-19,9.99,267610,United Independent Entertainment GmbH
"['Action', 'Adventure', 'Indie']",Master Reboot Art Book and Soundtrack,http://store.steampowered.com/app/271100/Master_Reboot_Art_Book_and_Soundtrack/,2013-12-19,6.99,271100,Wales Interactive
"['Free to Play', 'Massively Multiplayer', 'RPG']",Ragnarok Online 2 - Santa Claus Essentials Pack,http://store.steampowered.com/app/265090/Ragnarok_Online_2__Santa_Claus_Essentials_Pack/,2013-12-19,49.99,265090,"Gravity, Inc."
"['Action', 'Indie']",Guncraft: Holiday Block Pack,http://store.steampowered.com/app/259122/Guncraft_Holiday_Block_Pack/,2013-12-20,0.99,259122,Exato Games Studio
"['Casual', 'Indie']",Episode 8 - Beauty and the Beast,http://store.steampowered.com/app/261397/Episode_8__Beauty_and_the_Beast/,2014-01-06,0.99,261397,Spicy Horse Games
"['Casual', 'Indie']",Episode 5 - The Girl Without Hands,http://store.steampowered.com/app/261394/Episode_5__The_Girl_Without_Hands/,2014-01-06,0.99,261394,Spicy Horse Games
"['Casual', 'Indie']",Episode 7 - The Devil and His Three Golden Hairs,http://store.steampowered.com/app/261396/Episode_7__The_Devil_and_His_Three_Golden_Hairs/,2014-01-06,0.99,261396,Spicy Horse Games
"['Casual', 'Indie']",Episode 6 - Godfather Death,http://store.steampowered.com/app/261395/Episode_6__Godfather_Death/,2014-01-06,0.99,261395,Spicy Horse Games
"['Casual', 'Indie']",Episode 9 - The Master Thief,http://store.steampowered.com/app/261398/Episode_9__The_Master_Thief/,2014-01-06,0.99,261398,Spicyhorse
"['Casual', 'Indie']",Episode 10 - The Singing Bone,http://store.steampowered.com/app/261399/Episode_10__The_Singing_Bone/,2014-01-06,0.99,261399,Spicyhorse
['Action'],Cold War,http://store.steampowered.com/app/260650/Cold_War/,2005-09-27,4.99,260650,Mindware Studios
"['Action', 'Adventure', 'Indie', 'RPG']",CONSORTIUM,http://store.steampowered.com/app/264240/CONSORTIUM/,2014-01-08,9.99,264240,Interdimensional Games Inc
"['Action', 'Indie', 'Sports']",Nidhogg,http://store.steampowered.com/app/94400/Nidhogg/,2014-01-13,9.99,94400,Messhof
"['Indie', 'Strategy']",Galcon Legends,http://store.steampowered.com/app/201040/Galcon_Legends/,2014-01-13,4.99,201040,"Hassey Enterprises, Inc."
"['Action', 'Indie', 'Strategy']",Awesomenauts - SUSI Announcer,http://store.steampowered.com/app/256510/Awesomenauts__SUSI_Announcer/,2014-01-13,3.99,256510,Ronimo Games
"['Adventure', 'Indie', 'Strategy']",Sound of the Human Tanks,http://store.steampowered.com/app/271010/Sound_of_the_Human_Tanks/,2012-09-14,9.99,271010,Yakiniku Banzai
"['Action', 'Adventure']",Saints Row IV - Stone Age Pack,http://store.steampowered.com/app/247305/Saints_Row_IV__Stone_Age_Pack/,2014-01-14,2.99,247305,Deep Silver Volition
"['Action', 'Adventure']",Assassin’s Creed® Liberation HD,http://store.steampowered.com/app/260210/Assassins_Creed_Liberation_HD/,2014-01-15,19.99,260210,Ubisoft Sofia
['Simulation'],Train Simulator: West Coast Main Line Over Shap Route Add-On,http://store.steampowered.com/app/222613/Train_Simulator_West_Coast_Main_Line_Over_Shap_Route_AddOn/,2014-01-16,39.99,222613,KrossRails
"['Action', 'Adventure']",Assassin’s Creed® Liberation HD - Bonus Pack,http://store.steampowered.com/app/272700/Assassins_Creed_Liberation_HD__Bonus_Pack/,2014-01-15,1.99,272700,Ubisoft Sofia
"['Indie', 'RPG']",Loren The Amazon Princess - The Castle Of N'Mar DLC,http://store.steampowered.com/app/270700/Loren_The_Amazon_Princess__The_Castle_Of_NMar_DLC/,2014-01-15,6.99,270700,Winter Wolves
['Action'],Guilty Gear Isuka,http://store.steampowered.com/app/267900/Guilty_Gear_Isuka/,2006-06-20,9.99,267900,Arc System Works
['Action'],Gun Metal,http://store.steampowered.com/app/267920/Gun_Metal/,2003-09-23,9.99,267920,Rage Software
"['RPG', 'Strategy']",SpellForce 2 - Demons of the Past,http://store.steampowered.com/app/245050/SpellForce_2__Demons_of_the_Past/,2014-01-16,19.99,245050,"THQ Nordic,Mind Over Matter Studios"
"['Action', 'Indie']",Humans Must Answer,http://store.steampowered.com/app/261740/Humans_Must_Answer/,2014-01-16,4.99,261740,Sumom Games
"['Action', 'Adventure', 'Free to Play', 'Indie']",Estranged: Act I,http://store.steampowered.com/app/261820/Estranged_Act_I/,2014-01-16,0.0,261820,Alan Edwardes
"['RPG', 'Strategy']",SpellForce 2 - Demons of the Past - Soundtrack,http://store.steampowered.com/app/273290/SpellForce_2__Demons_of_the_Past__Soundtrack/,2014-01-16,4.99,273290,"THQ Nordic,Mind Over Matter Studios"
"['Action', 'Casual', 'Indie', 'Simulation']",Luxuria Superbia,http://store.steampowered.com/app/269150/Luxuria_Superbia/,2013-11-05,6.99,269150,Tale of Tales
"['Action', 'Indie', 'Strategy']",Insurgency,http://store.steampowered.com/app/222880/Insurgency/,2014-01-22,9.99,222880,New World Interactive
"['Action', 'Indie']",Blast Em!,http://store.steampowered.com/app/257630/Blast_Em/,2014-01-22,3.99,257630,Xiotex Studios Ltd
"['Adventure', 'Indie', 'RPG']",Paper Sorcerer,http://store.steampowered.com/app/263560/Paper_Sorcerer/,2013-11-21,4.99,263560,Ultra Runaway Games
"['Action', 'Indie']",Blast Em! Source Code,http://store.steampowered.com/app/272690/Blast_Em_Source_Code/,2014-01-22,9.99,272690,Xiotex Studios
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Hero Siege,http://store.steampowered.com/app/269210/Hero_Siege/,2014-01-29,5.99,269210,"Elias Viglione,Jussi Kukkonen"
"['Action', 'Indie', 'RPG']",Our Darker Purpose,http://store.steampowered.com/app/262790/Our_Darker_Purpose/,2014-01-29,14.99,262790,Avidly Wild Games
"['Indie', 'Massively Multiplayer', 'Strategy']",The Castle Doctrine,http://store.steampowered.com/app/249570/The_Castle_Doctrine/,2014-01-29,15.99,249570,Jason Rohrer
"['Indie', 'RPG']",Saturday Morning RPG,http://store.steampowered.com/app/263320/Saturday_Morning_RPG/,2014-01-29,6.99,263320,Mighty Rabbit Studios
"['Casual', 'Indie', 'Strategy']",Tribloos 2,http://store.steampowered.com/app/271550/Tribloos_2/,2013-01-12,9.99,271550,BumpkinBrothers
['Simulation'],Train Simulator: Amtrak P42 DC 'Empire Builder' Loco Add-On,http://store.steampowered.com/app/222627/Train_Simulator_Amtrak_P42_DC_Empire_Builder_Loco_AddOn/,2014-01-30,19.99,222627,Dovetail Games
"['RPG', 'Strategy']",King's Bounty: Warriors of the North - Ice and Fire,http://store.steampowered.com/app/203358/Kings_Bounty_Warriors_of_the_North__Ice_and_Fire/,2014-01-30,4.99,203358,Revultive Games
['Strategy'],Hostile Waters: Antaeus Rising,http://store.steampowered.com/app/267980/Hostile_Waters_Antaeus_Rising/,2001-06-14,9.99,267980,Rage Software
"['Indie', 'Strategy']",rymdkapsel,http://store.steampowered.com/app/253790/rymdkapsel/,2014-01-30,7.99,253790,grapefrukt games
"['Action', 'Adventure', 'Indie']",Octodad: Dadliest Catch,http://store.steampowered.com/app/224480/Octodad_Dadliest_Catch/,2014-01-30,14.99,224480,Young Horses
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Inspirational Vol. 2,http://store.steampowered.com/app/271962/RPG_Maker_VX_Ace__Inspirational_Vol_2/,2014-01-31,24.99,271962,Degica
"['Action', 'Indie']",Aqua Kitty - Milk Mine Defender,http://store.steampowered.com/app/263880/Aqua_Kitty__Milk_Mine_Defender/,2014-02-03,6.99,263880,"Dugan,Gabor,Electric Cafe"
"['Action', 'Casual', 'Indie']",Waves Soundtrack,http://store.steampowered.com/app/232990/Waves_Soundtrack/,2014-01-31,0.99,232990,Squid In A Box Ltd
"['Casual', 'Indie', 'RPG', 'Strategy']",Sword of the Stars: The Pit Soundtrack,http://store.steampowered.com/app/267720/Sword_of_the_Stars_The_Pit_Soundtrack/,2014-02-03,4.99,267720,Power Up Audio
"['Indie', 'Strategy']",Sentinel 3: Homeworld,http://store.steampowered.com/app/275350/Sentinel_3_Homeworld/,2010-11-26,6.99,275350,Origin8
"['Action', 'Indie']",Aces Wild: Manic Brawling Action!,http://store.steampowered.com/app/269230/Aces_Wild_Manic_Brawling_Action/,2013-08-08,9.99,269230,"Culture Attack Studio,Tyler Doak"
"['Adventure', 'RPG', 'Strategy']",Agarest: Generations of War,http://store.steampowered.com/app/237890/Agarest_Generations_of_War/,2014-02-04,14.99,237890,Idea Factory
"['Education', 'Software Training']",GTGD S1: More Than a Gamer,http://store.steampowered.com/app/269570/GTGD_S1_More_Than_a_Gamer/,2014-02-13,14.99,269570,GTGD
['Action'],BlazBlue: Calamity Trigger,http://store.steampowered.com/app/263300/BlazBlue_Calamity_Trigger/,2014-02-13,9.99,263300,Arc System Works
['Casual'],Kingdom Tales,http://store.steampowered.com/app/276440/Kingdom_Tales/,2014-02-13,4.99,276440,Cateia Games
"['RPG', 'Strategy']",Disciples III: Reincarnation,http://store.steampowered.com/app/10270/Disciples_III_Reincarnation/,2014-02-14,9.99,10270,Akella
"['Adventure', 'Indie']",NaissanceE,http://store.steampowered.com/app/265690/NaissanceE/,2014-02-13,14.99,265690,Limasse Five
['Simulation'],Train Simulator: Canadian Mountain Passes: Revelstoke-Lake Louise,http://store.steampowered.com/app/222582/Train_Simulator_Canadian_Mountain_Passes_RevelstokeLake_Louise/,2014-02-14,39.99,222582,Milepost Simulations
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Saxon Unit Pack,http://store.steampowered.com/app/226672/Crusader_Kings_II_Saxon_Unit_Pack/,2014-02-14,1.99,226672,Paradox Development Studio
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Finno-Ugric Unit Pack,http://store.steampowered.com/app/226673/Crusader_Kings_II_FinnoUgric_Unit_Pack/,2014-02-14,1.99,226673,Paradox Development Studio
"['Action', 'Adventure', 'Casual', 'Racing']",LocoCycle,http://store.steampowered.com/app/224040/LocoCycle/,2014-02-14,9.99,224040,Twisted Pixel Games
"['Adventure', 'Indie', 'RPG']",Eschalon: Book III,http://store.steampowered.com/app/257870/Eschalon_Book_III/,2014-02-14,9.99,257870,Basilisk Games
"['Adventure', 'Casual', 'Indie']",Girls Like Robots,http://store.steampowered.com/app/263460/Girls_Like_Robots/,2014-02-14,6.99,263460,Popcannibal
['Action'],METAL SLUG 3,http://store.steampowered.com/app/250180/METAL_SLUG_3/,2014-02-14,7.99,250180,"SNK CORPORATION,DotEmu"
